lambda,scale,alpha,condition,fit,spearman,topn_sign,test_ll,test_acc,combined,rating_partial_vs_standard
1.0,1.5,0.25,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5926662967339426
1.0,1.5,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5926662967339426
1.0,1.5,0.25,inference_categories,partial,0.5320264154439727,0.51,-0.6484152952632198,0.7278333333333333,0.2760132077219863,0.6455256804489561
1.0,1.5,0.25,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.6455256804489561
1.0,1.5,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6455256804489561
1.0,1.5,0.5,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.5,0.5,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.5,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.5,0.5,inference_affirm,partial,0.5092991177822703,0.5266666666666667,-0.6536483345707217,0.6956666666666667,0.28131622555780184,0.6372443345657884
1.0,1.5,0.5,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.6372443345657884
1.0,1.5,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6372443345657884
1.0,1.5,0.5,inference_categories,partial,0.5959024148581901,0.5733333333333334,-0.650178276843102,0.7135,0.3712845407624284,0.7270006117072908
1.0,1.5,0.5,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.7270006117072908
1.0,1.5,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.7270006117072908
1.0,1.5,0.75,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.5,0.75,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.5,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.5,0.75,inference_affirm,partial,0.5194437747649653,0.5433333333333333,-0.6572441330395588,0.6773333333333333,0.303055220715816,0.6573210169637259
1.0,1.5,0.75,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.6573210169637259
1.0,1.5,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6573210169637259
1.0,1.5,0.75,inference_categories,partial,0.6173002402174643,0.5966666666666666,-0.6526101316112596,0.6978333333333333,0.40531678677539884,0.7380956647245591
1.0,1.5,0.75,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.7380956647245591
1.0,1.5,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.7380956647245591
1.0,1.5,1.0,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.5,1.0,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.5,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.5,1.0,inference_affirm,partial,0.5138629825722603,0.5366666666666667,-0.6602317456034468,0.6585,0.2935981579527968,0.6472585432084726
1.0,1.5,1.0,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.6472585432084726
1.0,1.5,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6472585432084726
1.0,1.5,1.0,inference_categories,partial,0.6174362324128697,0.5966666666666666,-0.6549869019562298,0.6845,0.40538478287310153,0.7304137415428286
1.0,1.5,1.0,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.7304137415428286
1.0,1.5,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.7304137415428286
2.5,0.5,0.0,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.5,0.0,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.5,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,0.5,0.0,inference_affirm,partial,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5039829489133842
2.5,0.5,0.0,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5039829489133842
2.5,0.5,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5039829489133842
2.5,0.5,0.0,inference_categories,partial,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.506957785964979
2.5,0.5,0.0,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.506957785964979
2.5,0.5,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.506957785964979
2.5,0.5,0.25,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.5,0.25,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.5,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,0.5,0.25,inference_affirm,partial,0.4469065499616859,0.46,-0.6736738334637177,0.7303333333333334,0.18345327498084293,0.537384428509328
2.5,0.5,0.25,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.537384428509328
2.5,0.5,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.537384428509328
2.5,0.5,0.25,inference_categories,partial,0.45773098584264227,0.4633333333333333,-0.6739051582456176,0.7215,0.19219882625465445,0.5569523805223303
2.5,0.5,0.25,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.5569523805223303
2.5,0.5,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5569523805223303
2.5,0.5,0.5,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.5,0.5,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.5,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,0.5,0.5,inference_affirm,partial,0.4578663352303869,0.4533333333333333,-0.6751588931207148,0.7163333333333333,0.18226650094852678,0.5360610072998476
2.5,0.5,0.5,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5360610072998476
2.5,0.5,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5360610072998476
2.5,0.5,0.5,inference_categories,partial,0.4978207837165618,0.46,-0.6751416161694853,0.7131666666666666,0.2089103918582809,0.5733406932592416
2.5,0.5,0.5,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.5733406932592416
2.5,0.5,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5733406932592416
2.5,0.5,0.75,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.5,0.75,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.5,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,0.5,0.75,inference_affirm,partial,0.46678916601738496,0.4666666666666667,-0.6768269059664783,0.6875,0.20006124967535915,0.5543136242799932
2.5,0.5,0.75,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5543136242799932
2.5,0.5,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5543136242799932
2.5,0.5,0.75,inference_categories,partial,0.5207088832435652,0.4533333333333333,-0.6766071718111074,0.6886666666666666,0.21368777495511596,0.5702233686399317
2.5,0.5,0.75,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.5702233686399317
2.5,0.5,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5702233686399317
2.5,0.5,1.0,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.5,1.0,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.5,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,0.5,1.0,inference_affirm,partial,0.4707665911049279,0.45666666666666667,-0.6785238278100733,0.659,0.19204996221913065,0.5460379110692507
2.5,0.5,1.0,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5460379110692507
2.5,0.5,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5460379110692507
2.5,0.5,1.0,inference_categories,partial,0.5315114413113715,0.45666666666666667,-0.6781810607713139,0.6678333333333334,0.2224223873223524,0.5764135413210439
2.5,0.5,1.0,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.5764135413210439
2.5,0.5,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5764135413210439
2.5,0.75,0.0,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.75,0.0,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.75,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,0.75,0.0,inference_affirm,partial,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5039829489133842
2.5,0.75,0.0,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5039829489133842
2.5,0.75,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5039829489133842
2.5,0.75,0.0,inference_categories,partial,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.506957785964979
2.5,0.75,0.0,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.506957785964979
2.5,0.75,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.506957785964979
2.5,0.75,0.25,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.75,0.25,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.75,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,0.75,0.25,inference_affirm,partial,0.4571164510203808,0.47333333333333333,-0.6731933128980961,0.731,0.2018915588435237,0.5593879408441746
2.5,0.75,0.25,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5593879408441746
2.5,0.75,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5593879408441746
2.5,0.75,0.25,inference_categories,partial,0.47878262572629565,0.4633333333333333,-0.6733333194129827,0.7230000000000001,0.20272464619648117,0.5694054238217165
2.5,0.75,0.25,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.5694054238217165
2.5,0.75,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5694054238217165
2.5,0.75,0.5,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.75,0.5,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.75,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,0.75,0.5,inference_affirm,partial,0.47501085944656285,0.48666666666666664,-0.6743509020229211,0.7118333333333333,0.2241720963899481,0.5848350487661225
2.5,0.75,0.5,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5848350487661225
2.5,0.75,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5848350487661225
2.5,0.75,0.5,inference_categories,partial,0.5236536591059071,0.4966666666666667,-0.6741208360638891,0.7135,0.2584934962196202,0.6243088654493546
2.5,0.75,0.5,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.6243088654493546
2.5,0.75,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6243088654493546
2.5,0.75,0.75,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.75,0.75,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,0.75,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,0.75,0.75,inference_affirm,partial,0.48922812964209056,0.49333333333333335,-0.6756946119900935,0.6818333333333333,0.2379473981543786,0.5950192272163269
2.5,0.75,0.75,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5950192272163269
2.5,0.75,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5950192272163269
2.5,0.75,0.75,inference_categories,partial,0.549718238552742,0.51,-0.6751689945312553,0.6920000000000001,0.28485911927637103,0.6426027145740177
2.5,0.75,0.75,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.6426027145740177
2.5,0.75,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6426027145740177
